product_id,nlp_vector
37018,"name Ayran Yoghurtdrank name_search ayran yoghurtdrank remarks Ayran yaourt Ã  boire brands Silifke, Yayck brands_search silifke, yayck categories melkproducten en vervangers"
37019,name Red Bull winter energiedrank met vanillesmak name_search red bull winter energiedrank met vanillesmak remarks Red Bull winter Boisson Energisante Saveur MÃ»re GivrÃ©e et Vanille brands Red Bull brands_search red bull categories dranken
37020,name Fruit pastries Frosted Blueberry name_search fruit pastries frosted blueberry remarks Fruit pastries Frosted Blueberry brands Toast'Em Pop-Ups brands_search toastem pop-ups categories extra
37021,name Brain Blasterz sour candy name_search brain blasterz sour candy remarks Brain Blasterz sour candy synonyms snoep brands Brain Blasterz brands_search brain blasterz categories extra
37022,"name Prosciutto crudo rauwe ham name_search prosciutto crudo rauwe ham remarks Prosciutto crudo jambon cru synonyms ham, varkensvlees brands Boni brands_search boni categories vlees vis ei en vleesvervanger"
37023,"name Wrap met geroosterde kipfilet, tomaat en pesto name_search wrap met geroosterde kipfilet, tomaat en pesto remarks Wrap poulet, tomate et pesto brands Carrefour brands_search carrefour categories bereid gerecht"
37024,name Melkdrank met vanillesmaak name_search melkdrank met vanillesmaak remarks MÃ¼llermilk vanilla brands MÃ¼ller brands_search muller categories melkproducten en vervangers
37025,name Fonzies The Original corn snacks with cheese name_search fonzies the original corn snacks with cheese remarks Fonzies The Original corn snacks with cheese synonyms chips brands Mondelez brands_search mondelez categories extra
37026,"name Materne So Fruit Fruitbeleg Frambozen op de boterham name_search materne so fruit fruitbeleg frambozen op de boterham remarks Materne So Fruit Framboise Ã  tartiner synonyms confiture, confituur, jam brands Materne brands_search materne categories broodbeleg, extra"
37027,name Krisprolls volkoren name_search krisprolls volkoren remarks Krisprolls complets synonyms cracker
37028,name Napolitain l'original name_search napolitain loriginal remarks Napolitain l'original synonyms gebak brands LU brands_search lu categories extra
37029,"name Capri-Sun Mango en passievrucht name_search capri-sun mango en passievrucht remarks Capri-Sun Mangue et fruit de la passion synonyms fruitsap, jus de fruits, vruchtensap brands Capri-Sun (Coca-Cola) brands_search capri-sun (coca-cola) categories dranken"
37030,"name Compote appel-aardbei-banaan name_search compote appel-aardbei-banaan remarks Compote Pomme-Fraise-Banane synonyms compote, fruitmoes brands Delhaize brands_search delhaize categories fruit"
37031,name IJsroom Bourbon Vanille Schepijs name_search ijsroom bourbon vanille schepijs remarks Glace Bourbon goÃ»t vanille synonyms roomijs brands Albert Heijn brands_search albert heijn categories extra
37032,name Chocoladebroodje name_search chocoladebroodje remarks Pains au chocolat pur beurre synonyms koffiekoek brands Carrefour brands_search carrefour categories extra
37033,"name Muesli Crunchy rode vruchten name_search muesli crunchy rode vruchten remarks Muesli Crunchy fruits rouges synonyms muesli, ontbijtgranen brands Crownfield brands_search crownfield categories aardappelen en graanproducten"
37034,"name Finntoast organic rye bread (roggebrood) name_search finntoast organic rye bread (roggebrood) remarks Finntoast organic rye bread (pain de seigle) synonyms pain de seigle, roggebrood, rye bread, tarwe-roggebrood brands Fazer brands_search fazer categories aardappelen en graanproducten"
37035,name Tonijnsalade name_search tonijnsalade remarks Salade de thon synonyms boterhamsalade brands Delhaize brands_search delhaize categories broodbeleg
37036,name Pudding witte chocolade-vanille met echte slagroom name_search pudding witte chocolade-vanille met echte slagroom remarks Pudding chocolat blanc-vanille brands Almhof brands_search almhof categories melkproducten en vervangers
37037,name Crema Cacao chocoleche 0% AzÃºcar (bevat polyolen) name_search crema cacao chocoleche 0% azucar (bevat polyolen) remarks Crema Cacao chocoleche 0% AzÃºcar (avec polyols) synonyms choco brands Nocilla brands_search nocilla categories broodbeleg
37038,name Old Amsterdam kaas crÃ¨me name_search old amsterdam kaas creme remarks Old Amsterdam fromage crÃ¨me synonyms smeerkaas brands Old Amsterdam brands_search old amsterdam categories melkproducten en vervangers
37039,name Frambozen (diepvries) name_search frambozen (diepvries) remarks Framboises surgelÃ©es synonyms diepvriesfruit brands Delhaize brands_search delhaize categories fruit
37040,"name AmÃ©rican Sandwich natuur (wit) zonder toegevoegde suiker name_search american sandwich natuur (wit) zonder toegevoegde suiker remarks AmÃ©rican Sandwich nature (blanc) sans sucre ajoutÃ©s synonyms brood, sandwichbrood brands Harry's brands_search harrys categories aardappelen en graanproducten"
37041,"name AmÃ©ricain sandwich volkoren zonder toegevoegde suiker name_search americain sandwich volkoren zonder toegevoegde suiker remarks AmÃ©ricain sandwich complet sans sucre ajoutÃ©s synonyms sandwichbrood, volkoren brood brands Harry's brands_search harrys categories aardappelen en graanproducten"
37042,name Aardappelgratin met geraspte kaas name_search aardappelgratin met geraspte kaas remarks Gratin de pommes de terre synonyms glutenvrij brands Albert Heijn brands_search albert heijn categories aardappelen en graanproducten
37043,"name Joghurt vanile mit der Ecke shoko balls name_search joghurt vanile mit der ecke shoko balls remarks Joghurt vanile mit der Ecke shoko balls synonyms yaourt, yoghurt brands MÃ¼ller brands_search muller categories melkproducten en vervangers"
37044,"name Knolselderstoemp (puree) name_search knolselderstoemp (puree) remarks Stoemp au celeri-rave synonyms aardappelpuree, puree brands Delhaize brands_search delhaize categories aardappelen en graanproducten"
37045,"name Confituur Nostalgie aardbeien name_search confituur nostalgie aardbeien remarks Confiture Nostalgie fraises synonyms jam brands Materne brands_search materne categories broodbeleg, extra"
37046,name Kinder chocolade moulted name_search kinder chocolade moulted remarks Kinder chocolade moulage synonyms chocolade brands Ferrero brands_search ferrero categories extra
37047,name Garnalen (roze) name_search garnalen (roze) remarks Crevettes brands Nautica brands_search nautica categories vlees vis ei en vleesvervanger
37048,name Pannenkoeken artisanaal name_search pannenkoeken artisanaal remarks CrÃªpes artisanales synonyms pancakes brands Peter brands_search peter categories extra
37049,name Twist drink appel name_search twist drink appel remarks Twist drink Pomme synonyms limonade brands Twist drink brands_search twist drink categories dranken
37050,name Kokosmelk name_search kokosmelk remarks Lait de coco synonyms kokosmilch thai brands Blue Elephant brands_search blue elephant categories extra
37051,"name Thaise gele curry pasta name_search thaise gele curry pasta remarks PÃ¢te de curry jaune ThaÃ¯ synonyms halal, thai gelbe currypaste brands Blue Elephant brands_search blue elephant categories extra"
37052,"name Curly frites - Krulfriet mild gekruid name_search curly frites - krulfriet mild gekruid remarks Curly frites synonyms curly fries, gefrituurde aardappelen brands Jumbo brands_search jumbo categories aardappelen en graanproducten"
37053,name Shin Ramyun Black name_search shin ramyun black remarks Shin Ramyun Black brands Nongshim brands_search nongshim categories bereid gerecht
37054,name Boem bombali candy name_search boem bombali candy remarks Boem bombali candy synonyms snoep categories extra
37055,name IJskoffie cappucino name_search ijskoffie cappucino remarks IJskoffie cappucino synonyms koffie brands Albert Heijn brands_search albert heijn categories dranken
37056,"name Focaccia Paprika en olijf name_search focaccia paprika en olijf remarks Focaccia poivre et olive brands Chef select, Lidl brands_search chef select, lidl categories bereid gerecht"
37057,name Bertolli vloeibaar met olijfolie name_search bertolli vloeibaar met olijfolie remarks Bertolli liquide avec l' huile d'olive synonyms bak- en braadvet brands bertolli brands_search bertolli categories smeer- en bereidingsvet
37058,name King Pepermunt Original name_search king pepermunt original remarks King menthe poivrÃ©e synonyms muntje brands King brands_search king categories extra
37059,name Bertolli Balsamico Cremissimo name_search bertolli balsamico cremissimo remarks Bertolli Balsamico Cremissimo brands bertolli brands_search bertolli categories extra
37060,name Gevulde chocoladereep Choco Crispy name_search gevulde chocoladereep choco crispy remarks Choco Crispy bar brands Oxfam brands_search oxfam categories extra
37061,name Tomatensoep gebonden (blik) name_search tomatensoep gebonden (blik) remarks Soupe de tomates liÃ©e (en conserve) synonyms soep brands Jumbo brands_search jumbo categories dranken
37062,"name Noorderkrieken, ontpit, op siroop (in glas) name_search noorderkrieken, ontpit, op siroop (in glas) remarks Cerises du Nord dÃ©noyautÃ©es, au sirop synonyms fruit in glas, fruit op siroop brands Delhaize brands_search delhaize categories fruit"
37063,name Bertolli Margarine smeerbaar (59% vet) name_search bertolli margarine smeerbaar (59% vet) remarks Bertolli tartinable (59% MG) synonyms smeervet brands bertolli brands_search bertolli categories smeer- en bereidingsvet
37064,name Pesto Rosso name_search pesto rosso remarks Pesto Rosso synonyms saus brands bertolli brands_search bertolli categories extra
37065,name Bertolli Pastasaus tradizionale name_search bertolli pastasaus tradizionale remarks Bertolli Sauce pour pÃ¢tes tradizionale synonyms saus brands bertolli brands_search bertolli categories extra
37066,name Bertolli pizzabodem name_search bertolli pizzabodem remarks Bertolli Fond de pizza brands bertolli brands_search bertolli categories aardappelen en graanproducten
37067,name Bertolli Pecorino name_search bertolli pecorino remarks Bertolli Pecorino synonyms saus brands bertolli brands_search bertolli categories extra
37068,name Truffels pure chocolade name_search truffels pure chocolade remarks Truffles chocolat noir brands Gourmet Finest Cuisine brands_search gourmet finest cuisine categories extra
37069,name Gezouten spek (dik gesneden) name_search gezouten spek (dik gesneden) remarks Lard salÃ© (en tranches Ã©paisses) synonyms spek brands Saint Alby brands_search saint alby categories vlees vis ei en vleesvervanger
37070,"name Hamburgerbroodje klassiek name_search hamburgerbroodje klassiek remarks Pain de hamburger classique synonyms hamburger brotchen brands Grafschafter, Lidl brands_search grafschafter, lidl categories aardappelen en graanproducten"
37071,name Red fruit & nut mix name_search red fruit & nut mix remarks Red fruit & nut mix brands Alesto brands_search alesto categories noten en zaden
37072,"name Plum cake (glutenvrij) name_search plum cake (glutenvrij) remarks Plum cake (sans gluten) synonyms cake, gebak, glutenvrij brands Auchan brands_search auchan categories extra"
37073,name Gehakt plant-based (vegetarisch) name_search gehakt plant-based (vegetarisch) remarks HachÃ© plant-based (vegan) synonyms vleesvervanger brands Delhaize brands_search delhaize categories vlees vis ei en vleesvervanger
37074,"name Brie, gevuld met kruiden name_search brie, gevuld met kruiden remarks Brie, fourrÃ© aux herbes brands Albert Heijn brands_search albert heijn categories melkproducten en vervangers"
37075,name Spekblokjes name_search spekblokjes remarks DÃ©s de lardons synonyms spek brands DÃ©lifin brands_search delifin categories vlees vis ei en vleesvervanger
37076,"name Kaas, BÃ¤rlauch KÃ¤se name_search kaas, barlauch kase remarks Fromage, BÃ¤rlauch KÃ¤se categories melkproducten en vervangers"
37077,name Nic Nac koekjes met melkchocolade name_search nic nac koekjes met melkchocolade remarks NIC NAC au chocolat au lait synonyms koek met chocolade brands Carrefour brands_search carrefour categories extra
